Vegetation,Day,Month,Year,Date,Time,NDVI,CleanedNDVI(>0.15)
RichAgrostisFestuca,24,Aug,2018,24/08/2018,33.64271047,-0.014,NA
Lair,24,Aug,2018,24/08/2018,33.64271047,-0.014,NA
HolcusAgrostis,24,Aug,2018,24/08/2018,33.64271047,-0.014,NA
HolcusPoa,24,Aug,2018,24/08/2018,33.64271047,0.005,NA
HolcusAgrostisSphagnum,24,Aug,2018,24/08/2018,33.64271047,0.012,NA
PoorAgrostisFestuca,24,Aug,2018,24/08/2018,33.64271047,0.042,NA
Plantago,24,Aug,2018,24/08/2018,33.64271047,0.05,NA
Rumex,24,Aug,2018,24/08/2018,33.64271047,0.074,NA
Luzula,24,Aug,2018,24/08/2018,33.64271047,0.083,NA
Sphagnum,24,Aug,2018,24/08/2018,33.64271047,0.171,0.171
Cliff,24,Aug,2018,24/08/2018,33.64271047,0.264,0.264
Holcus,24,Aug,2018,24/08/2018,33.64271047,0.284,0.284
AgFesMol,24,Aug,2018,24/08/2018,33.64271047,NA,NA
Rumex,25,Aug,2018,25/08/2018,33.64544832,0.536,0.536
Holcus,25,Aug,2018,25/08/2018,33.64544832,0.542,0.542
Cliff,25,Aug,2018,25/08/2018,33.64544832,0.542,0.542
NardusJuncus,25,Aug,2018,25/08/2018,33.64544832,0.559,0.559
NardusRacomitrium,25,Aug,2018,25/08/2018,33.64544832,0.563,0.563
WetHeath,25,Aug,2018,25/08/2018,33.64544832,0.589,0.589
RichAgrostisFestuca,25,Aug,2018,25/08/2018,33.64544832,0.597,0.597
FestucaRubra,25,Aug,2018,25/08/2018,33.64544832,0.605,0.605
HolcusPoa,25,Aug,2018,25/08/2018,33.64544832,0.617,0.617
Sphagnum,25,Aug,2018,25/08/2018,33.64544832,0.625,0.625
Luzula,25,Aug,2018,25/08/2018,33.64544832,0.627,0.627
AgFesMol,25,Aug,2018,25/08/2018,33.64544832,0.633,0.633
PoorAgrostisFestuca,25,Aug,2018,25/08/2018,33.64544832,0.638,0.638
Plantago,25,Aug,2018,25/08/2018,33.64544832,0.64,0.64
DryHeath,25,Aug,2018,25/08/2018,33.64544832,0.65,0.65
Molinia,25,Aug,2018,25/08/2018,33.64544832,0.651,0.651
HolcusAgrostisSphagnum,25,Aug,2018,25/08/2018,33.64544832,0.653,0.653
Eriophorum,25,Aug,2018,25/08/2018,33.64544832,0.656,0.656
HolcusAgrostis,25,Aug,2018,25/08/2018,33.64544832,0.668,0.668
Lair,25,Aug,2018,25/08/2018,33.64544832,0.674,0.674
WetHeath,2,Sep,2018,02/09/2018,33.66735113,NA,NA
Sphagnum,2,Sep,2018,02/09/2018,33.66735113,NA,NA
Rumex,2,Sep,2018,02/09/2018,33.66735113,NA,NA
RichAgrostisFestuca,2,Sep,2018,02/09/2018,33.66735113,NA,NA
PoorAgrostisFestuca,2,Sep,2018,02/09/2018,33.66735113,NA,NA
Plantago,2,Sep,2018,02/09/2018,33.66735113,NA,NA
NardusRacomitrium,2,Sep,2018,02/09/2018,33.66735113,NA,NA
NardusJuncus,2,Sep,2018,02/09/2018,33.66735113,NA,NA
Molinia,2,Sep,2018,02/09/2018,33.66735113,NA,NA
Luzula,2,Sep,2018,02/09/2018,33.66735113,NA,NA
Lair,2,Sep,2018,02/09/2018,33.66735113,NA,NA
HolcusPoa,2,Sep,2018,02/09/2018,33.66735113,NA,NA
Holcus,2,Sep,2018,02/09/2018,33.66735113,NA,NA
HolcusAgrostisSphagnum,2,Sep,2018,02/09/2018,33.66735113,NA,NA
HolcusAgrostis,2,Sep,2018,02/09/2018,33.66735113,NA,NA
FestucaRubra,2,Sep,2018,02/09/2018,33.66735113,NA,NA
Eriophorum,2,Sep,2018,02/09/2018,33.66735113,NA,NA
DryHeath,2,Sep,2018,02/09/2018,33.66735113,NA,NA
Cliff,2,Sep,2018,02/09/2018,33.66735113,NA,NA
AgFesMol,2,Sep,2018,02/09/2018,33.66735113,NA,NA
NardusJuncus,9,Sep,2018,09/09/2018,33.68651608,0.058,NA
FestucaRubra,9,Sep,2018,09/09/2018,33.68651608,0.16,0.16
AgFesMol,9,Sep,2018,09/09/2018,33.68651608,0.312,0.312
PoorAgrostisFestuca,9,Sep,2018,09/09/2018,33.68651608,0.333,0.333
Plantago,9,Sep,2018,09/09/2018,33.68651608,0.335,0.335
NardusRacomitrium,9,Sep,2018,09/09/2018,33.68651608,0.373,0.373
HolcusAgrostis,9,Sep,2018,09/09/2018,33.68651608,0.374,0.374
RichAgrostisFestuca,9,Sep,2018,09/09/2018,33.68651608,0.408,0.408
Cliff,9,Sep,2018,09/09/2018,33.68651608,0.409,0.409
DryHeath,9,Sep,2018,09/09/2018,33.68651608,0.412,0.412
HolcusAgrostisSphagnum,9,Sep,2018,09/09/2018,33.68651608,0.426,0.426
Eriophorum,9,Sep,2018,09/09/2018,33.68651608,0.477,0.477
Sphagnum,9,Sep,2018,09/09/2018,33.68651608,0.479,0.479
Molinia,9,Sep,2018,09/09/2018,33.68651608,0.484,0.484
Luzula,9,Sep,2018,09/09/2018,33.68651608,0.488,0.488
WetHeath,9,Sep,2018,09/09/2018,33.68651608,0.489,0.489
Lair,9,Sep,2018,09/09/2018,33.68651608,0.498,0.498
HolcusPoa,9,Sep,2018,09/09/2018,33.68651608,0.537,0.537
Holcus,9,Sep,2018,09/09/2018,33.68651608,0.553,0.553
Rumex,9,Sep,2018,09/09/2018,33.68651608,0.56,0.56
WetHeath,12,Oct,2018,12/10/2018,33.77686516,NA,NA
Sphagnum,12,Oct,2018,12/10/2018,33.77686516,NA,NA
Rumex,12,Oct,2018,12/10/2018,33.77686516,NA,NA
RichAgrostisFestuca,12,Oct,2018,12/10/2018,33.77686516,NA,NA
PoorAgrostisFestuca,12,Oct,2018,12/10/2018,33.77686516,NA,NA
Plantago,12,Oct,2018,12/10/2018,33.77686516,NA,NA
NardusRacomitrium,12,Oct,2018,12/10/2018,33.77686516,NA,NA
NardusJuncus,12,Oct,2018,12/10/2018,33.77686516,NA,NA
Molinia,12,Oct,2018,12/10/2018,33.77686516,NA,NA
Luzula,12,Oct,2018,12/10/2018,33.77686516,NA,NA
Lair,12,Oct,2018,12/10/2018,33.77686516,NA,NA
HolcusPoa,12,Oct,2018,12/10/2018,33.77686516,NA,NA
Holcus,12,Oct,2018,12/10/2018,33.77686516,NA,NA
HolcusAgrostisSphagnum,12,Oct,2018,12/10/2018,33.77686516,NA,NA
HolcusAgrostis,12,Oct,2018,12/10/2018,33.77686516,NA,NA
FestucaRubra,12,Oct,2018,12/10/2018,33.77686516,NA,NA
Eriophorum,12,Oct,2018,12/10/2018,33.77686516,NA,NA
DryHeath,12,Oct,2018,12/10/2018,33.77686516,NA,NA
Cliff,12,Oct,2018,12/10/2018,33.77686516,NA,NA
AgFesMol,12,Oct,2018,12/10/2018,33.77686516,NA,NA
NardusJuncus,27,Oct,2018,27/10/2018,33.81793292,0.008,NA
NardusRacomitrium,27,Oct,2018,27/10/2018,33.81793292,0.047,NA
FestucaRubra,27,Oct,2018,27/10/2018,33.81793292,0.067,NA
Eriophorum,27,Oct,2018,27/10/2018,33.81793292,0.083,NA
DryHeath,27,Oct,2018,27/10/2018,33.81793292,0.156,0.156
Molinia,27,Oct,2018,27/10/2018,33.81793292,0.165,0.165
WetHeath,27,Oct,2018,27/10/2018,33.81793292,0.173,0.173
Sphagnum,27,Oct,2018,27/10/2018,33.81793292,0.208,0.208
Cliff,27,Oct,2018,27/10/2018,33.81793292,0.265,0.265
Luzula,27,Oct,2018,27/10/2018,33.81793292,0.285,0.285
RichAgrostisFestuca,27,Oct,2018,27/10/2018,33.81793292,0.292,0.292
PoorAgrostisFestuca,27,Oct,2018,27/10/2018,33.81793292,0.308,0.308
HolcusAgrostis,27,Oct,2018,27/10/2018,33.81793292,0.341,0.341
HolcusPoa,27,Oct,2018,27/10/2018,33.81793292,0.363,0.363
Holcus,27,Oct,2018,27/10/2018,33.81793292,0.365,0.365
AgFesMol,27,Oct,2018,27/10/2018,33.81793292,0.372,0.372
Rumex,27,Oct,2018,27/10/2018,33.81793292,0.39,0.39
Plantago,27,Oct,2018,27/10/2018,33.81793292,0.39,0.39
HolcusAgrostisSphagnum,27,Oct,2018,27/10/2018,33.81793292,0.395,0.395
Lair,27,Oct,2018,27/10/2018,33.81793292,0.534,0.534
Rumex,28,Oct,2018,28/10/2018,33.82067077,0.33,0.33
Eriophorum,28,Oct,2018,28/10/2018,33.82067077,0.361,0.361
Cliff,28,Oct,2018,28/10/2018,33.82067077,0.384,0.384
Sphagnum,28,Oct,2018,28/10/2018,33.82067077,0.386,0.386
Plantago,28,Oct,2018,28/10/2018,33.82067077,0.402,0.402
NardusJuncus,28,Oct,2018,28/10/2018,33.82067077,0.402,0.402
NardusRacomitrium,28,Oct,2018,28/10/2018,33.82067077,0.426,0.426
Luzula,28,Oct,2018,28/10/2018,33.82067077,0.426,0.426
HolcusPoa,28,Oct,2018,28/10/2018,33.82067077,0.435,0.435
HolcusAgrostisSphagnum,28,Oct,2018,28/10/2018,33.82067077,0.435,0.435
PoorAgrostisFestuca,28,Oct,2018,28/10/2018,33.82067077,0.439,0.439
AgFesMol,28,Oct,2018,28/10/2018,33.82067077,0.445,0.445
Holcus,28,Oct,2018,28/10/2018,33.82067077,0.457,0.457
Molinia,28,Oct,2018,28/10/2018,33.82067077,0.46,0.46
WetHeath,28,Oct,2018,28/10/2018,33.82067077,0.465,0.465
Lair,28,Oct,2018,28/10/2018,33.82067077,0.478,0.478
RichAgrostisFestuca,28,Oct,2018,28/10/2018,33.82067077,0.496,0.496
FestucaRubra,28,Oct,2018,28/10/2018,33.82067077,0.498,0.498
DryHeath,28,Oct,2018,28/10/2018,33.82067077,0.499,0.499
HolcusAgrostis,28,Oct,2018,28/10/2018,33.82067077,0.529,0.529
Rumex,12,Nov,2018,12/11/2018,33.86173854,0.381,0.381
PoorAgrostisFestuca,12,Nov,2018,12/11/2018,33.86173854,0.452,0.452
RichAgrostisFestuca,12,Nov,2018,12/11/2018,33.86173854,0.491,0.491
HolcusAgrostis,12,Nov,2018,12/11/2018,33.86173854,0.504,0.504
Sphagnum,12,Nov,2018,12/11/2018,33.86173854,0.55,0.55
HolcusPoa,12,Nov,2018,12/11/2018,33.86173854,0.561,0.561
Plantago,12,Nov,2018,12/11/2018,33.86173854,0.585,0.585
Lair,12,Nov,2018,12/11/2018,33.86173854,0.616,0.616
HolcusAgrostisSphagnum,12,Nov,2018,12/11/2018,33.86173854,0.714,0.714
Cliff,12,Nov,2018,12/11/2018,33.86173854,0.728,0.728
FestucaRubra,12,Nov,2018,12/11/2018,33.86173854,0.752,0.752
Molinia,12,Nov,2018,12/11/2018,33.86173854,0.77,0.77
WetHeath,12,Nov,2018,12/11/2018,33.86173854,0.787,0.787
Holcus,12,Nov,2018,12/11/2018,33.86173854,NA,NA
NardusRacomitrium,12,Nov,2018,12/11/2018,33.86173854,NA,NA
NardusJuncus,12,Nov,2018,12/11/2018,33.86173854,NA,NA
Luzula,12,Nov,2018,12/11/2018,33.86173854,NA,NA
Eriophorum,12,Nov,2018,12/11/2018,33.86173854,NA,NA
DryHeath,12,Nov,2018,12/11/2018,33.86173854,NA,NA
AgFesMol,12,Nov,2018,12/11/2018,33.86173854,NA,NA
Cliff,9,Feb,2019,09/02/2019,34.10540726,0.406,0.406
Sphagnum,9,Feb,2019,09/02/2019,34.10540726,0.437,0.437
Luzula,9,Feb,2019,09/02/2019,34.10540726,0.447,0.447
HolcusPoa,9,Feb,2019,09/02/2019,34.10540726,0.518,0.518
Rumex,9,Feb,2019,09/02/2019,34.10540726,0.546,0.546
WetHeath,9,Feb,2019,09/02/2019,34.10540726,0.6,0.6
Eriophorum,9,Feb,2019,09/02/2019,34.10540726,0.604,0.604
DryHeath,9,Feb,2019,09/02/2019,34.10540726,0.611,0.611
Holcus,9,Feb,2019,09/02/2019,34.10540726,0.668,0.668
RichAgrostisFestuca,9,Feb,2019,09/02/2019,34.10540726,0.675,0.675
Molinia,9,Feb,2019,09/02/2019,34.10540726,0.682,0.682
NardusRacomitrium,9,Feb,2019,09/02/2019,34.10540726,0.686,0.686
HolcusAgrostisSphagnum,9,Feb,2019,09/02/2019,34.10540726,0.743,0.743
HolcusAgrostis,9,Feb,2019,09/02/2019,34.10540726,0.753,0.753
PoorAgrostisFestuca,9,Feb,2019,09/02/2019,34.10540726,NA,NA
Plantago,9,Feb,2019,09/02/2019,34.10540726,NA,NA
NardusJuncus,9,Feb,2019,09/02/2019,34.10540726,NA,NA
Lair,9,Feb,2019,09/02/2019,34.10540726,NA,NA
FestucaRubra,9,Feb,2019,09/02/2019,34.10540726,NA,NA
AgFesMol,9,Feb,2019,09/02/2019,34.10540726,NA,NA
WetHeath,16,Feb,2019,16/02/2019,34.12457221,NA,NA
Sphagnum,16,Feb,2019,16/02/2019,34.12457221,NA,NA
Rumex,16,Feb,2019,16/02/2019,34.12457221,NA,NA
RichAgrostisFestuca,16,Feb,2019,16/02/2019,34.12457221,NA,NA
PoorAgrostisFestuca,16,Feb,2019,16/02/2019,34.12457221,NA,NA
Plantago,16,Feb,2019,16/02/2019,34.12457221,NA,NA
NardusRacomitrium,16,Feb,2019,16/02/2019,34.12457221,NA,NA
NardusJuncus,16,Feb,2019,16/02/2019,34.12457221,NA,NA
Molinia,16,Feb,2019,16/02/2019,34.12457221,NA,NA
Luzula,16,Feb,2019,16/02/2019,34.12457221,NA,NA
Lair,16,Feb,2019,16/02/2019,34.12457221,NA,NA
HolcusPoa,16,Feb,2019,16/02/2019,34.12457221,NA,NA
Holcus,16,Feb,2019,16/02/2019,34.12457221,NA,NA
HolcusAgrostisSphagnum,16,Feb,2019,16/02/2019,34.12457221,NA,NA
HolcusAgrostis,16,Feb,2019,16/02/2019,34.12457221,NA,NA
FestucaRubra,16,Feb,2019,16/02/2019,34.12457221,NA,NA
Eriophorum,16,Feb,2019,16/02/2019,34.12457221,NA,NA
DryHeath,16,Feb,2019,16/02/2019,34.12457221,NA,NA
Cliff,16,Feb,2019,16/02/2019,34.12457221,NA,NA
AgFesMol,16,Feb,2019,16/02/2019,34.12457221,NA,NA
NardusJuncus,4,Mar,2019,04/03/2019,34.16837782,0.446,0.446
Molinia,4,Mar,2019,04/03/2019,34.16837782,0.466,0.466
Eriophorum,4,Mar,2019,04/03/2019,34.16837782,0.466,0.466
NardusRacomitrium,4,Mar,2019,04/03/2019,34.16837782,0.469,0.469
PoorAgrostisFestuca,4,Mar,2019,04/03/2019,34.16837782,0.477,0.477
DryHeath,4,Mar,2019,04/03/2019,34.16837782,0.489,0.489
WetHeath,4,Mar,2019,04/03/2019,34.16837782,0.492,0.492
Cliff,4,Mar,2019,04/03/2019,34.16837782,0.492,0.492
AgFesMol,4,Mar,2019,04/03/2019,34.16837782,0.494,0.494
RichAgrostisFestuca,4,Mar,2019,04/03/2019,34.16837782,0.513,0.513
Sphagnum,4,Mar,2019,04/03/2019,34.16837782,0.523,0.523
HolcusAgrostisSphagnum,4,Mar,2019,04/03/2019,34.16837782,0.549,0.549
FestucaRubra,4,Mar,2019,04/03/2019,34.16837782,0.559,0.559
HolcusPoa,4,Mar,2019,04/03/2019,34.16837782,0.56,0.56
HolcusAgrostis,4,Mar,2019,04/03/2019,34.16837782,0.561,0.561
Plantago,4,Mar,2019,04/03/2019,34.16837782,0.564,0.564
Lair,4,Mar,2019,04/03/2019,34.16837782,0.569,0.569
Luzula,4,Mar,2019,04/03/2019,34.16837782,0.57,0.57
Holcus,4,Mar,2019,04/03/2019,34.16837782,0.61,0.61
Rumex,4,Mar,2019,04/03/2019,34.16837782,0.634,0.634
FestucaRubra,5,Mar,2019,05/03/2019,34.17111567,0.255,0.255
HolcusAgrostisSphagnum,5,Mar,2019,05/03/2019,34.17111567,0.258,0.258
Plantago,5,Mar,2019,05/03/2019,34.17111567,0.275,0.275
AgFesMol,5,Mar,2019,05/03/2019,34.17111567,0.288,0.288
HolcusPoa,5,Mar,2019,05/03/2019,34.17111567,0.292,0.292
Cliff,5,Mar,2019,05/03/2019,34.17111567,0.299,0.299
Lair,5,Mar,2019,05/03/2019,34.17111567,0.345,0.345
DryHeath,5,Mar,2019,05/03/2019,34.17111567,0.346,0.346
Holcus,5,Mar,2019,05/03/2019,34.17111567,0.348,0.348
Rumex,5,Mar,2019,05/03/2019,34.17111567,0.352,0.352
PoorAgrostisFestuca,5,Mar,2019,05/03/2019,34.17111567,0.352,0.352
Sphagnum,5,Mar,2019,05/03/2019,34.17111567,0.353,0.353
Molinia,5,Mar,2019,05/03/2019,34.17111567,0.359,0.359
Eriophorum,5,Mar,2019,05/03/2019,34.17111567,0.367,0.367
WetHeath,5,Mar,2019,05/03/2019,34.17111567,0.381,0.381
RichAgrostisFestuca,5,Mar,2019,05/03/2019,34.17111567,0.411,0.411
Luzula,5,Mar,2019,05/03/2019,34.17111567,0.437,0.437
HolcusAgrostis,5,Mar,2019,05/03/2019,34.17111567,0.445,0.445
NardusRacomitrium,5,Mar,2019,05/03/2019,34.17111567,0.499,0.499
NardusJuncus,5,Mar,2019,05/03/2019,34.17111567,NA,NA
WetHeath,13,Mar,2019,13/03/2019,34.19301848,NA,NA
Sphagnum,13,Mar,2019,13/03/2019,34.19301848,NA,NA
Rumex,13,Mar,2019,13/03/2019,34.19301848,NA,NA
RichAgrostisFestuca,13,Mar,2019,13/03/2019,34.19301848,NA,NA
PoorAgrostisFestuca,13,Mar,2019,13/03/2019,34.19301848,NA,NA
Plantago,13,Mar,2019,13/03/2019,34.19301848,NA,NA
NardusRacomitrium,13,Mar,2019,13/03/2019,34.19301848,NA,NA
NardusJuncus,13,Mar,2019,13/03/2019,34.19301848,NA,NA
Molinia,13,Mar,2019,13/03/2019,34.19301848,NA,NA
Luzula,13,Mar,2019,13/03/2019,34.19301848,NA,NA
Lair,13,Mar,2019,13/03/2019,34.19301848,NA,NA
HolcusPoa,13,Mar,2019,13/03/2019,34.19301848,NA,NA
Holcus,13,Mar,2019,13/03/2019,34.19301848,NA,NA
HolcusAgrostisSphagnum,13,Mar,2019,13/03/2019,34.19301848,NA,NA
HolcusAgrostis,13,Mar,2019,13/03/2019,34.19301848,NA,NA
FestucaRubra,13,Mar,2019,13/03/2019,34.19301848,NA,NA
Eriophorum,13,Mar,2019,13/03/2019,34.19301848,NA,NA
DryHeath,13,Mar,2019,13/03/2019,34.19301848,NA,NA
Cliff,13,Mar,2019,13/03/2019,34.19301848,NA,NA
AgFesMol,13,Mar,2019,13/03/2019,34.19301848,NA,NA
WetHeath,21,Mar,2019,21/03/2019,34.21492129,NA,NA
Sphagnum,21,Mar,2019,21/03/2019,34.21492129,NA,NA
Rumex,21,Mar,2019,21/03/2019,34.21492129,NA,NA
RichAgrostisFestuca,21,Mar,2019,21/03/2019,34.21492129,NA,NA
PoorAgrostisFestuca,21,Mar,2019,21/03/2019,34.21492129,NA,NA
Plantago,21,Mar,2019,21/03/2019,34.21492129,NA,NA
NardusRacomitrium,21,Mar,2019,21/03/2019,34.21492129,NA,NA
NardusJuncus,21,Mar,2019,21/03/2019,34.21492129,NA,NA
Molinia,21,Mar,2019,21/03/2019,34.21492129,NA,NA
Luzula,21,Mar,2019,21/03/2019,34.21492129,NA,NA
Lair,21,Mar,2019,21/03/2019,34.21492129,NA,NA
HolcusPoa,21,Mar,2019,21/03/2019,34.21492129,NA,NA
Holcus,21,Mar,2019,21/03/2019,34.21492129,NA,NA
HolcusAgrostisSphagnum,21,Mar,2019,21/03/2019,34.21492129,NA,NA
HolcusAgrostis,21,Mar,2019,21/03/2019,34.21492129,NA,NA
FestucaRubra,21,Mar,2019,21/03/2019,34.21492129,NA,NA
Eriophorum,21,Mar,2019,21/03/2019,34.21492129,NA,NA
DryHeath,21,Mar,2019,21/03/2019,34.21492129,NA,NA
Cliff,21,Mar,2019,21/03/2019,34.21492129,NA,NA
AgFesMol,21,Mar,2019,21/03/2019,34.21492129,NA,NA
Cliff,5,Apr,2019,05/04/2019,34.25598905,0.433,0.433
NardusJuncus,5,Apr,2019,05/04/2019,34.25598905,0.464,0.464
NardusRacomitrium,5,Apr,2019,05/04/2019,34.25598905,0.469,0.469
Molinia,5,Apr,2019,05/04/2019,34.25598905,0.473,0.473
Rumex,5,Apr,2019,05/04/2019,34.25598905,0.478,0.478
Holcus,5,Apr,2019,05/04/2019,34.25598905,0.478,0.478
PoorAgrostisFestuca,5,Apr,2019,05/04/2019,34.25598905,0.485,0.485
WetHeath,5,Apr,2019,05/04/2019,34.25598905,0.487,0.487
Sphagnum,5,Apr,2019,05/04/2019,34.25598905,0.487,0.487
Eriophorum,5,Apr,2019,05/04/2019,34.25598905,0.492,0.492
DryHeath,5,Apr,2019,05/04/2019,34.25598905,0.496,0.496
AgFesMol,5,Apr,2019,05/04/2019,34.25598905,0.506,0.506
RichAgrostisFestuca,5,Apr,2019,05/04/2019,34.25598905,0.514,0.514
HolcusPoa,5,Apr,2019,05/04/2019,34.25598905,0.515,0.515
Luzula,5,Apr,2019,05/04/2019,34.25598905,0.521,0.521
HolcusAgrostisSphagnum,5,Apr,2019,05/04/2019,34.25598905,0.528,0.528
FestucaRubra,5,Apr,2019,05/04/2019,34.25598905,0.528,0.528
Plantago,5,Apr,2019,05/04/2019,34.25598905,0.533,0.533
Lair,5,Apr,2019,05/04/2019,34.25598905,0.544,0.544
HolcusAgrostis,5,Apr,2019,05/04/2019,34.25598905,0.558,0.558
WetHeath,14,Apr,2019,14/04/2019,34.28062971,NA,NA
Sphagnum,14,Apr,2019,14/04/2019,34.28062971,NA,NA
Rumex,14,Apr,2019,14/04/2019,34.28062971,NA,NA
RichAgrostisFestuca,14,Apr,2019,14/04/2019,34.28062971,NA,NA
PoorAgrostisFestuca,14,Apr,2019,14/04/2019,34.28062971,NA,NA
Plantago,14,Apr,2019,14/04/2019,34.28062971,NA,NA
NardusRacomitrium,14,Apr,2019,14/04/2019,34.28062971,NA,NA
NardusJuncus,14,Apr,2019,14/04/2019,34.28062971,NA,NA
Molinia,14,Apr,2019,14/04/2019,34.28062971,NA,NA
Luzula,14,Apr,2019,14/04/2019,34.28062971,NA,NA
Lair,14,Apr,2019,14/04/2019,34.28062971,NA,NA
HolcusPoa,14,Apr,2019,14/04/2019,34.28062971,NA,NA
Holcus,14,Apr,2019,14/04/2019,34.28062971,NA,NA
HolcusAgrostisSphagnum,14,Apr,2019,14/04/2019,34.28062971,NA,NA
HolcusAgrostis,14,Apr,2019,14/04/2019,34.28062971,NA,NA
FestucaRubra,14,Apr,2019,14/04/2019,34.28062971,NA,NA
Eriophorum,14,Apr,2019,14/04/2019,34.28062971,NA,NA
DryHeath,14,Apr,2019,14/04/2019,34.28062971,NA,NA
Cliff,14,Apr,2019,14/04/2019,34.28062971,NA,NA
AgFesMol,14,Apr,2019,14/04/2019,34.28062971,NA,NA
Cliff,22,Apr,2019,22/04/2019,34.30253251,0.371,0.371
Rumex,22,Apr,2019,22/04/2019,34.30253251,0.385,0.385
NardusJuncus,22,Apr,2019,22/04/2019,34.30253251,0.416,0.416
WetHeath,22,Apr,2019,22/04/2019,34.30253251,0.421,0.421
Molinia,22,Apr,2019,22/04/2019,34.30253251,0.424,0.424
NardusRacomitrium,22,Apr,2019,22/04/2019,34.30253251,0.425,0.425
Eriophorum,22,Apr,2019,22/04/2019,34.30253251,0.446,0.446
AgFesMol,22,Apr,2019,22/04/2019,34.30253251,0.448,0.448
RichAgrostisFestuca,22,Apr,2019,22/04/2019,34.30253251,0.449,0.449
PoorAgrostisFestuca,22,Apr,2019,22/04/2019,34.30253251,0.452,0.452
DryHeath,22,Apr,2019,22/04/2019,34.30253251,0.453,0.453
Sphagnum,22,Apr,2019,22/04/2019,34.30253251,0.458,0.458
HolcusPoa,22,Apr,2019,22/04/2019,34.30253251,0.471,0.471
HolcusAgrostisSphagnum,22,Apr,2019,22/04/2019,34.30253251,0.48,0.48
Holcus,22,Apr,2019,22/04/2019,34.30253251,0.487,0.487
Luzula,22,Apr,2019,22/04/2019,34.30253251,0.489,0.489
Plantago,22,Apr,2019,22/04/2019,34.30253251,0.497,0.497
FestucaRubra,22,Apr,2019,22/04/2019,34.30253251,0.5,0.5
HolcusAgrostis,22,Apr,2019,22/04/2019,34.30253251,0.509,0.509
Lair,22,Apr,2019,22/04/2019,34.30253251,0.513,0.513
WetHeath,30,Apr,2019,30/04/2019,34.32443532,NA,NA
Sphagnum,30,Apr,2019,30/04/2019,34.32443532,NA,NA
Rumex,30,Apr,2019,30/04/2019,34.32443532,NA,NA
RichAgrostisFestuca,30,Apr,2019,30/04/2019,34.32443532,NA,NA
PoorAgrostisFestuca,30,Apr,2019,30/04/2019,34.32443532,NA,NA
Plantago,30,Apr,2019,30/04/2019,34.32443532,NA,NA
NardusRacomitrium,30,Apr,2019,30/04/2019,34.32443532,NA,NA
NardusJuncus,30,Apr,2019,30/04/2019,34.32443532,NA,NA
Molinia,30,Apr,2019,30/04/2019,34.32443532,NA,NA
Luzula,30,Apr,2019,30/04/2019,34.32443532,NA,NA
Lair,30,Apr,2019,30/04/2019,34.32443532,NA,NA
HolcusPoa,30,Apr,2019,30/04/2019,34.32443532,NA,NA
Holcus,30,Apr,2019,30/04/2019,34.32443532,NA,NA
HolcusAgrostisSphagnum,30,Apr,2019,30/04/2019,34.32443532,NA,NA
HolcusAgrostis,30,Apr,2019,30/04/2019,34.32443532,NA,NA
FestucaRubra,30,Apr,2019,30/04/2019,34.32443532,NA,NA
Eriophorum,30,Apr,2019,30/04/2019,34.32443532,NA,NA
DryHeath,30,Apr,2019,30/04/2019,34.32443532,NA,NA
Cliff,30,Apr,2019,30/04/2019,34.32443532,NA,NA
AgFesMol,30,Apr,2019,30/04/2019,34.32443532,NA,NA
DryHeath,7,May,2019,07/05/2019,34.34360027,0.459,0.459
Molinia,7,May,2019,07/05/2019,34.34360027,0.483,0.483
Eriophorum,7,May,2019,07/05/2019,34.34360027,0.487,0.487
WetHeath,7,May,2019,07/05/2019,34.34360027,0.507,0.507
NardusRacomitrium,7,May,2019,07/05/2019,34.34360027,0.509,0.509
Holcus,7,May,2019,07/05/2019,34.34360027,0.535,0.535
PoorAgrostisFestuca,7,May,2019,07/05/2019,34.34360027,0.538,0.538
RichAgrostisFestuca,7,May,2019,07/05/2019,34.34360027,0.548,0.548
Sphagnum,7,May,2019,07/05/2019,34.34360027,0.555,0.555
AgFesMol,7,May,2019,07/05/2019,34.34360027,0.573,0.573
Luzula,7,May,2019,07/05/2019,34.34360027,0.586,0.586
Cliff,7,May,2019,07/05/2019,34.34360027,0.588,0.588
Plantago,7,May,2019,07/05/2019,34.34360027,0.614,0.614
FestucaRubra,7,May,2019,07/05/2019,34.34360027,0.615,0.615
HolcusAgrostisSphagnum,7,May,2019,07/05/2019,34.34360027,0.617,0.617
HolcusAgrostis,7,May,2019,07/05/2019,34.34360027,0.631,0.631
Lair,7,May,2019,07/05/2019,34.34360027,0.637,0.637
HolcusPoa,7,May,2019,07/05/2019,34.34360027,0.646,0.646
Rumex,7,May,2019,07/05/2019,34.34360027,0.682,0.682
NardusJuncus,7,May,2019,07/05/2019,34.34360027,NA,NA
NardusRacomitrium,8,May,2019,08/05/2019,34.34633812,0.266,0.266
Eriophorum,8,May,2019,08/05/2019,34.34633812,0.305,0.305
Plantago,8,May,2019,08/05/2019,34.34633812,0.338,0.338
Rumex,8,May,2019,08/05/2019,34.34633812,0.339,0.339
Sphagnum,8,May,2019,08/05/2019,34.34633812,0.378,0.378
HolcusAgrostisSphagnum,8,May,2019,08/05/2019,34.34633812,0.423,0.423
PoorAgrostisFestuca,8,May,2019,08/05/2019,34.34633812,0.427,0.427
HolcusPoa,8,May,2019,08/05/2019,34.34633812,0.431,0.431
